date,symbol,industry,open,high,low,close,volume
2025-10-27,ITC,Fast Moving Consumer Goods,417.0,422.7,416.6,420.65,11603679
2025-10-27,ITCHOTELS,Consumer Services,224.77,226.63,219.7,220.0,5625948
2025-10-27,ITI,Telecommunication,331.05,340.4,329.2,332.6,1305006
2025-10-27,J&KBANK,Financial Services,106.2,108.45,105.75,107.63,2508062
2025-10-27,JAINREC,Metals & Mining,408.14,413.66,380.01,392.6,7049163
2025-10-27,JBCHEPHARM,Healthcare,1710.0,1710.0,1687.2,1701.2,65603
2025-10-27,JBMA,Automobile and Auto Components,649.0,668.7,647.35,654.2,474312
2025-10-27,JINDALSAW,Capital Goods,181.2,181.45,175.0,178.59,6367497
2025-10-27,JINDALSTEL,Metals & Mining,1011.2,1036.3,1011.2,1034.3,999054
2025-10-27,JIOFIN,Financial Services,306.85,307.9,305.15,305.55,8333968
2025-10-27,JKCEMENT,Construction Materials,6257.5,6448.0,6220.0,6399.0,88664
2025-10-27,JKTYRE,Automobile and Auto Components,413.0,418.4,410.0,411.9,654046
2025-10-27,JMFINANCIL,Financial Services,172.25,174.45,169.11,169.79,2160836
2025-10-27,JPPOWER,Power,18.0,18.19,17.87,17.9,11776344
2025-10-27,JSL,Metals & Mining,798.1,813.85,791.0,811.3,718712
2025-10-27,JSWCEMENT,Construction Materials,135.8,137.7,135.27,136.59,1802416
2025-10-27,JSWENERGY,Power,531.0,535.85,527.8,529.35,2154794
2025-10-27,JSWINFRA,Services,295.6,298.5,294.05,296.0,1270699
2025-10-27,JSWSTEEL,Metals & Mining,1147.8,1156.7,1143.2,1150.6,1275776
2025-10-27,JUBLFOOD,Consumer Services,591.55,596.2,587.6,595.7,804991
2025-10-27,JUBLINGREA,Chemicals,679.0,684.0,670.65,677.25,205316
2025-10-27,JUBLPHARMA,Healthcare,1124.1,1129.6,1111.4,1124.2,180800
2025-10-27,JWL,Capital Goods,322.35,324.3,320.0,323.6,515837
2025-10-27,JYOTICNC,Capital Goods,910.1,911.05,892.0,897.2,222297
2025-10-27,KAJARIACER,Consumer Durables,1208.8,1219.4,1199.0,1214.5,49604
2025-10-27,KALYANKJIL,Consumer Durables,496.75,506.95,494.2,505.85,3225633
2025-10-27,KARURVYSYA,Financial Services,243.8,251.0,242.48,249.75,2971897
2025-10-27,KAYNES,Capital Goods,6677.5,6751.0,6638.0,6737.5,257074
2025-10-27,KEC,Construction,851.3,851.95,838.2,840.75,224962
2025-10-27,KEI,Capital Goods,4150.0,4169.0,4070.0,4084.8,158580
2025-10-27,KFINTECH,Financial Services,1159.2,1178.0,1154.3,1168.9,1419829
2025-10-27,KIMS,Healthcare,719.9,726.8,714.6,718.0,1251305
2025-10-27,KIRLOSENG,Capital Goods,905.95,946.75,890.9,941.35,325433
2025-10-27,KOTAKBANK,Financial Services,434.44,437.2,424.4,429.72,3719940
2025-10-27,KPIL,Construction,1255.1,1258.8,1216.1,1234.0,411827
2025-10-27,KPITTECH,Information Technology,1188.9,1214.0,1181.3,1207.0,708504
2025-10-27,KPRMILL,Textiles,1044.7,1065.7,1030.1,1061.4,142490
2025-10-27,LALPATHLAB,Healthcare,1550.0,1597.75,1530.1,1572.05,277798
2025-10-27,LATENTVIEW,Information Technology,430.0,432.85,412.25,425.25,799430
2025-10-27,LAURUSLABS,Healthcare,930.4,955.95,926.85,940.15,4885418
2025-10-27,LEMONTREE,Consumer Services,166.46,166.76,165.01,166.01,952847
2025-10-27,LGEINDIA,Consumer Durables,1643.0,1655.3,1628.5,1650.1,1513848
2025-10-27,LICHSGFIN,Financial Services,583.0,586.5,578.4,584.35,709954
2025-10-27,LICI,Financial Services,887.25,900.8,885.55,897.65,871092
2025-10-27,LINDEINDIA,Chemicals,6123.0,6131.0,6048.0,6085.0,13199
2025-10-27,LLOYDSME,Metals & Mining,1336.0,1336.5,1315.3,1327.7,159568
2025-10-27,LODHA,Realty,1184.0,1189.5,1174.0,1177.0,575452
2025-10-27,LT,Construction,3912.0,3948.0,3907.0,3923.8,1057688
2025-10-27,LTFOODS,Fast Moving Consumer Goods,427.95,428.0,420.5,422.9,456808
2025-10-27,LTM,Information Technology,5574.0,5658.5,5557.5,5640.0,159713
2025-10-27,LTTS,Information Technology,4175.0,4220.0,4142.1,4194.4,68733
2025-10-27,LUPIN,Healthcare,1938.0,1941.0,1918.5,1922.9,242757
2025-10-27,M&M,Automobile and Auto Components,3626.8,3635.3,3593.0,3611.6,1440893
2025-10-27,M&MFIN,Financial Services,297.0,299.6,296.25,299.1,381107
2025-10-27,MAHABANK,Financial Services,59.0,59.63,57.86,58.89,18759687
2025-10-27,MANAPPURAM,Financial Services,279.2,281.1,275.0,276.4,2290776
2025-10-27,MANKIND,Healthcare,2444.4,2449.0,2412.0,2416.7,243007
2025-10-27,MAPMYINDIA,Information Technology,1830.8,1840.1,1800.0,1805.1,55277
2025-10-27,MARICO,Fast Moving Consumer Goods,725.95,728.6,717.0,723.6,1032827
2025-10-27,MARUTI,Automobile and Auto Components,16350.0,16410.0,16275.0,16388.0,209829
2025-10-27,MAXHEALTH,Healthcare,1180.0,1188.4,1175.5,1186.4,979181
2025-10-27,MAZDOCK,Capital Goods,2808.8,2832.9,2801.0,2810.4,638896
2025-10-27,MCX,Financial Services,1800.8,1867.0,1796.7,1861.1,635453
2025-10-27,MEDANTA,Healthcare,1346.7,1355.0,1335.8,1348.3,85224
2025-10-27,MFSL,Financial Services,1512.0,1539.4,1501.9,1513.6,882108
2025-10-27,MGL,Oil Gas & Consumable Fuels,1314.0,1314.0,1278.5,1281.9,263969
2025-10-27,MINDACORP,Automobile and Auto Components,565.05,567.9,560.0,562.8,144472
2025-10-27,MMTC,Services,67.1,67.67,66.8,67.04,865987
2025-10-27,MOTHERSON,Automobile and Auto Components,106.75,107.27,106.1,106.93,8676084
2025-10-27,MOTILALOFS,Financial Services,1041.0,1064.9,1035.4,1058.9,1429690
2025-10-27,MPHASIS,Information Technology,2843.2,2897.0,2835.0,2888.7,377691
2025-10-27,MRF,Automobile and Auto Components,160190.0,161690.0,159090.0,159335.0,4430
2025-10-27,MRPL,Oil Gas & Consumable Fuels,145.69,152.9,144.2,149.72,13234294
2025-10-27,MSUMI,Automobile and Auto Components,47.09,47.2,46.21,46.3,2196628
2025-10-27,MUTHOOTFIN,Financial Services,3169.0,3186.8,3129.1,3145.9,468730
2025-10-27,NAM-INDIA,Financial Services,922.75,944.1,913.3,915.65,978171
2025-10-27,NATCOPHARM,Healthcare,830.8,835.0,820.0,825.05,437195
2025-10-27,NATIONALUM,Metals & Mining,237.8,238.88,236.51,237.87,5646448
2025-10-27,NAUKRI,Consumer Services,1384.6,1391.2,1359.8,1364.7,487437
2025-10-27,NAVA,Power,604.0,625.0,592.3,613.05,523660
2025-10-27,NAVINFLUOR,Chemicals,5100.0,5230.0,5016.1,5046.7,137969
2025-10-27,NBCC,Construction,112.0,112.5,111.01,111.5,4105791
2025-10-27,NCC,Construction,215.8,215.8,212.15,213.55,7293041
2025-10-27,NESTLEIND,Fast Moving Consumer Goods,1282.0,1292.2,1275.8,1283.0,1107997
2025-10-27,NETWEB,Information Technology,3750.1,3917.2,3724.2,3897.0,1448692
2025-10-27,NEULANDLAB,Healthcare,15991.0,15992.0,15710.0,15798.0,17649
2025-10-27,NEWGEN,Information Technology,892.75,898.9,885.2,896.25,222885
2025-10-27,NH,Healthcare,1734.8,1755.0,1725.4,1749.3,203819
2025-10-27,NHPC,Power,85.25,85.43,84.8,85.02,6939884
2025-10-27,NIACL,Financial Services,187.16,192.2,187.16,190.01,502926
2025-10-27,NIVABUPA,Financial Services,74.46,75.55,73.53,74.59,1887182
2025-10-27,NLCINDIA,Power,265.0,265.0,259.5,260.5,842409
2025-10-27,NMDC,Metals & Mining,74.5,75.23,73.89,74.37,13500697
2025-10-27,NSLNISP,Metals & Mining,44.69,45.75,44.66,45.61,5686925
2025-10-27,NTPC,Power,340.7,342.9,340.45,341.75,6752390
2025-10-27,NTPCGREEN,Power,101.5,101.74,100.3,101.01,3107244
2025-10-27,NUVAMA,Financial Services,1435.2,1487.2,1432.8,1484.1,139147
2025-10-27,NUVOCO,Construction Materials,416.9,428.0,414.0,425.05,224670
2025-10-27,NYKAA,Consumer Services,252.7,255.97,251.31,255.14,4262941
2025-10-27,OBEROIRLTY,Realty,1705.0,1747.3,1700.0,1736.0,1003301
2025-10-27,OFSS,Information Technology,8639.0,8714.5,8580.0,8695.5,203519
2025-10-27,OIL,Oil Gas & Consumable Fuels,420.0,424.8,419.15,422.35,1684230
2025-10-27,OLAELEC,Automobile and Auto Components,51.5,52.82,50.55,51.68,15658889
2025-10-27,OLECTRA,Automobile and Auto Components,1417.8,1439.0,1416.1,1427.8,240746
2025-10-27,ONESOURCE,Healthcare,1832.7,1844.8,1800.7,1808.5,116002
2025-10-27,ONGC,Oil Gas & Consumable Fuels,255.42,256.09,251.91,253.27,7889080
2025-10-27,PAGEIND,Textiles,41090.0,41235.0,40815.0,40985.0,10116
2025-10-27,PARADEEP,Chemicals,171.75,174.63,169.74,170.06,3903510
2025-10-27,PATANJALI,Fast Moving Consumer Goods,582.9,591.65,581.4,590.5,629426
2025-10-27,PCBL,Chemicals,366.0,367.55,363.0,364.7,376747
2025-10-27,PERSISTENT,Information Technology,5880.0,5900.0,5845.1,5878.1,232662
2025-10-27,PETRONET,Oil Gas & Consumable Fuels,282.2,282.35,279.1,280.1,1032427
2025-10-27,PFC,Financial Services,396.0,399.5,394.1,396.9,3263341
2025-10-27,PFIZER,Healthcare,5341.0,5343.0,5270.0,5309.0,11064
2025-10-27,PGEL,Consumer Durables,575.95,575.95,567.2,571.95,957489
2025-10-27,PHOENIXLTD,Realty,1688.8,1715.4,1680.7,1711.1,545432
2025-10-27,PIDILITIND,Chemicals,1507.1,1523.4,1492.1,1504.4,522205
2025-10-27,PIIND,Chemicals,3607.5,3652.8,3562.4,3610.0,204327
2025-10-27,PNB,Financial Services,117.45,120.4,116.99,119.63,17707337
2025-10-27,PNBHOUSING,Financial Services,915.0,933.0,911.3,927.6,1914701
2025-10-27,POLICYBZR,Financial Services,1685.9,1756.9,1681.0,1749.4,1354960
2025-10-27,POLYCAB,Capital Goods,7514.5,7702.0,7483.5,7666.5,276608
2025-10-27,POLYMED,Healthcare,1922.0,1926.7,1884.1,1902.0,89018
2025-10-27,POONAWALLA,Financial Services,486.0,512.5,481.5,490.4,6105370
2025-10-27,POWERGRID,Power,289.0,292.8,288.2,291.05,13396182
2025-10-27,POWERINDIA,Capital Goods,16850.0,16913.0,16608.0,16655.0,115095
2025-10-27,PPLPHARMA,Healthcare,203.45,204.76,202.65,203.14,1806019
2025-10-27,PREMIERENE,Capital Goods,1070.9,1119.1,1068.5,1100.0,5463372
2025-10-27,PRESTIGE,Realty,1755.0,1798.7,1754.1,1784.8,1263012
2025-10-27,PTCIL,Capital Goods,17300.0,17900.0,17153.0,17461.0,47028
2025-10-27,PVRINOX,Media Entertainment & Publication,1170.1,1185.0,1162.7,1179.2,378763
2025-10-27,RADICO,Fast Moving Consumer Goods,3228.8,3242.4,3188.1,3214.0,128685
2025-10-27,RAILTEL,Telecommunication,370.0,371.4,365.35,366.25,810613
2025-10-27,RAINBOW,Healthcare,1373.9,1373.9,1344.0,1359.9,434619
2025-10-27,RAMCOCEM,Construction Materials,1052.0,1062.0,1036.15,1058.4,343034
2025-10-27,RBLBANK,Financial Services,317.1,325.9,317.05,322.05,18611108
2025-10-27,RECLTD,Financial Services,371.6,375.55,368.3,373.7,5088563
2025-10-27,REDINGTON,Services,265.1,266.0,261.0,261.95,1333276
2025-10-27,RELIANCE,Oil Gas & Consumable Fuels,1463.0,1485.0,1458.0,1484.1,14113867
2025-10-27,RHIM,Capital Goods,450.0,452.35,447.85,449.1,84709
2025-10-27,RITES,Construction,247.7,247.7,245.0,245.69,299901
2025-10-27,RKFORGE,Automobile and Auto Components,545.2,547.75,532.05,533.65,438663
2025-10-27,RPOWER,Power,45.15,45.73,44.5,44.63,18889482
2025-10-27,RRKABEL,Capital Goods,1264.0,1345.9,1255.0,1327.4,3262644
2025-10-27,RVNL,Construction,330.0,332.85,328.8,330.0,2248942
2025-10-27,SAGILITY,Information Technology,47.7,49.14,47.14,48.48,39425221
2025-10-27,SAIL,Metals & Mining,130.5,130.95,129.01,129.9,12660595
2025-10-27,SAILIFE,Healthcare,895.05,895.8,874.85,878.2,201258
2025-10-27,SAMMAANCAP,Financial Services,189.5,191.2,185.55,188.63,25369302
2025-10-27,SAPPHIRE,Consumer Services,288.85,296.5,282.7,284.3,377183
2025-10-27,SARDAEN,Metals & Mining,539.2,549.25,537.45,541.6,359890
2025-10-27,SAREGAMA,Media Entertainment & Publication,461.75,461.75,452.0,453.45,95358
2025-10-27,SBFC,Financial Services,116.01,116.39,113.8,114.8,1287832
2025-10-27,SBICARD,Financial Services,905.0,914.35,890.4,900.8,3305116
2025-10-27,SBILIFE,Financial Services,1880.2,1923.9,1880.2,1903.1,2866910
2025-10-27,SBIN,Financial Services,906.95,928.0,906.0,922.75,9150761
2025-10-27,SCHAEFFLER,Automobile and Auto Components,3924.0,3957.8,3894.1,3928.3,14153
2025-10-27,SCI,Services,273.0,278.0,263.1,271.67,26981150
2025-10-27,SHREECEM,Construction Materials,28845.0,28930.0,28520.0,28590.0,36230
2025-10-27,SHRIRAMFIN,Financial Services,721.0,730.3,718.25,719.6,8133230
2025-10-27,SHYAMMETL,Capital Goods,904.0,909.0,893.4,897.1,99736
2025-10-27,SIEMENS,Capital Goods,3161.0,3177.3,3141.3,3159.9,123806
2025-10-27,SIGNATURE,Realty,1110.0,1110.1,1091.5,1105.2,268793
2025-10-27,SJVN,Power,89.14,89.22,87.95,88.07,2178603
2025-10-27,SOBHA,Realty,1547.0,1596.0,1534.7,1569.0,367812
2025-10-27,SOLARINDS,Chemicals,14079.0,14152.0,13954.0,14019.0,50716
2025-10-27,SONACOMS,Automobile and Auto Components,478.7,487.0,476.25,483.85,2411589
2025-10-27,SONATSOFTW,Information Technology,372.7,376.0,370.15,374.2,597499
2025-10-27,SPLPETRO,Chemicals,808.1,809.95,763.0,798.05,621866
2025-10-27,SRF,Chemicals,3096.0,3103.6,2985.1,3019.4,1370317
2025-10-27,STARHEALTH,Financial Services,487.9,491.1,482.0,487.4,338831
2025-10-27,SUMICHEM,Chemicals,518.0,538.0,506.0,518.0,1402033
2025-10-27,SUNDARMFIN,Financial Services,4631.0,4709.0,4612.5,4684.2,52027
2025-10-27,SUNPHARMA,Healthcare,1701.0,1708.5,1690.0,1693.6,2067904
2025-10-27,SUNTV,Media Entertainment & Publication,560.0,560.0,551.7,556.05,126165
2025-10-27,SUPREMEIND,Capital Goods,3970.0,4064.4,3885.2,4000.9,987205
2025-10-27,SUZLON,Capital Goods,54.1,54.16,53.63,53.71,24719719
2025-10-27,SWANCORP,Chemicals,432.85,452.4,430.9,449.9,1536797
2025-10-27,SWIGGY,Consumer Services,425.95,427.35,420.3,425.65,3890805
2025-10-27,SYNGENE,Healthcare,662.0,666.8,658.1,660.4,308585
2025-10-27,SYRMA,Capital Goods,770.35,772.6,742.9,754.95,1376999
2025-10-27,TARIL,Capital Goods,481.0,481.4,471.0,472.2,508829
2025-10-27,TATACAP,Financial Services,325.0,330.45,324.9,328.9,5948900
2025-10-27,TATACHEM,Chemicals,901.0,902.6,891.1,893.55,314412
2025-10-27,TATACOMM,Telecommunication,1895.6,1953.6,1890.0,1941.3,569518
2025-10-27,TATACONSUM,Fast Moving Consumer Goods,1155.9,1180.0,1155.9,1169.9,874449
2025-10-27,TATAELXSI,Information Technology,5549.0,5625.0,5520.0,5585.5,212923
2025-10-27,TATAINVEST,Financial Services,845.0,849.0,818.0,837.0,3315230
2025-10-27,TATAPOWER,Power,396.9,401.75,395.65,400.25,2799280
2025-10-27,TATASTEEL,Metals & Mining,175.89,177.9,175.53,176.66,23832477
2025-10-27,TATATECH,Information Technology,691.0,699.1,691.0,695.8,527137
2025-10-27,TBOTEK,Consumer Services,1605.9,1623.9,1590.0,1614.3,133639
2025-10-27,TCS,Information Technology,3066.5,3094.2,3060.2,3084.9,1946312
2025-10-27,TECHM,Information Technology,1457.9,1475.6,1457.0,1462.8,1036807
2025-10-27,TEGA,Capital Goods,1881.0,1908.1,1880.0,1895.5,121696
2025-10-27,TEJASNET,Telecommunication,543.0,549.85,542.0,544.2,800464
2025-10-27,THELEELA,Consumer Services,429.45,436.05,426.35,432.55,262502
2025-10-27,THERMAX,Capital Goods,3292.0,3325.0,3255.0,3314.2,96157
2025-10-27,TIINDIA,Automobile and Auto Components,3170.0,3170.0,3123.0,3133.8,154424
2025-10-27,TIMKEN,Capital Goods,2975.1,3028.7,2972.6,3022.0,26889
2025-10-27,TITAGARH,Capital Goods,875.85,900.0,871.25,895.9,919992
2025-10-27,TITAN,Consumer Durables,3714.0,3753.9,3710.0,3739.8,856124
2025-10-27,TMPV,Automobile and Auto Components,404.0,411.4,403.65,410.05,10699376
2025-10-27,TORNTPHARM,Healthcare,3584.0,3605.2,3575.0,3596.4,118007
2025-10-27,TORNTPOWER,Power,1328.9,1334.6,1318.0,1321.7,170609
2025-10-27,TRAVELFOOD,Consumer Services,1321.3,1340.9,1316.7,1323.3,62853
2025-10-27,TRENT,Consumer Services,4810.0,4831.7,4786.4,4798.7,414172
2025-10-27,TRIDENT,Textiles,28.64,28.72,28.55,28.62,2914487
2025-10-27,TRITURBINE,Capital Goods,524.0,525.75,517.7,521.0,220159
2025-10-27,TTML,Telecommunication,54.83,56.94,54.5,55.36,3069675
2025-10-27,TVSMOTOR,Automobile and Auto Components,3619.8,3645.0,3603.3,3639.9,363802
2025-10-27,UBL,Fast Moving Consumer Goods,1835.0,1835.0,1811.1,1822.3,70153
2025-10-27,UCOBANK,Financial Services,31.7,32.55,31.61,32.32,10543484
2025-10-27,ULTRACEMCO,Construction Materials,11922.0,12049.0,11920.0,12015.0,408073
2025-10-27,UNIONBANK,Financial Services,142.48,146.2,141.65,144.96,10145527
2025-10-27,UNITDSPR,Fast Moving Consumer Goods,1364.6,1364.6,1346.0,1353.1,422172
2025-10-27,UNOMINDA,Automobile and Auto Components,1181.1,1202.6,1177.1,1200.1,603589
2025-10-27,UPL,Chemicals,673.0,681.7,672.7,679.85,1365682
2025-10-27,URBANCO,Consumer Services,148.0,154.01,146.22,148.37,8234395
2025-10-27,USHAMART,Capital Goods,447.5,457.5,436.0,455.8,1170724
2025-10-27,UTIAMC,Financial Services,1340.0,1345.0,1315.0,1317.3,103847
2025-10-27,VBL,Fast Moving Consumer Goods,462.0,468.0,457.0,459.35,7398287
2025-10-27,VEDL,Metals & Mining,501.0,505.95,497.25,505.25,13611047
2025-10-27,VIJAYA,Healthcare,999.0,1008.0,989.85,999.6,40470
2025-10-27,VMM,Consumer Services,148.0,149.82,147.2,147.9,5350202
2025-10-27,VOLTAS,Consumer Durables,1433.0,1445.4,1421.0,1436.6,1206234
2025-10-27,VTL,Textiles,443.85,444.75,434.0,440.45,404907
2025-10-27,WAAREEENER,Capital Goods,3550.0,3643.0,3537.0,3585.5,2405079
2025-10-27,WELCORP,Capital Goods,841.2,879.45,838.5,873.05,1820544
2025-10-27,WELSPUNLIV,Textiles,128.5,132.45,126.6,129.65,3515879
2025-10-27,WHIRLPOOL,Consumer Durables,1371.4,1395.9,1360.8,1391.2,255792
2025-10-27,WIPRO,Information Technology,243.29,245.73,243.06,243.91,9550336
2025-10-27,WOCKPHARMA,Healthcare,1333.0,1338.9,1291.5,1294.4,582530
2025-10-27,YESBANK,Financial Services,22.72,22.94,22.66,22.77,81275519
2025-10-27,ZEEL,Media Entertainment & Publication,104.77,105.37,103.0,103.14,5677296
2025-10-27,ZENSARTECH,Information Technology,809.0,812.85,801.1,807.95,277505
2025-10-27,ZENTEC,Capital Goods,1342.0,1360.0,1305.0,1339.8,1212788
2025-10-27,ZFCVINDIA,Automobile and Auto Components,12899.0,12990.0,12822.0,12914.0,10125
2025-10-27,ZYDUSLIFE,Healthcare,1013.55,1014.9,1003.0,1013.85,506495
2025-10-27,ZYDUSWELL,Fast Moving Consumer Goods,484.9,491.4,481.0,489.45,183809
2025-10-28,360ONE,Financial Services,1173.4,1183.4,1166.1,1171.8,500694
2025-10-28,3MINDIA,Diversified,29930.0,30250.0,29470.0,29545.0,1555
2025-10-28,AADHARHFC,Financial Services,513.45,515.0,510.2,512.0,110020
2025-10-28,AARTIIND,Chemicals,382.0,383.0,376.1,377.9,276534
2025-10-28,AAVAS,Financial Services,1661.2,1667.2,1647.7,1663.2,52436
2025-10-28,ABB,Capital Goods,5260.0,5275.0,5141.5,5175.5,236636
2025-10-28,ABBOTINDIA,Healthcare,29775.0,30000.0,29700.0,29770.0,4208
2025-10-28,ABCAPITAL,Financial Services,316.1,318.3,308.7,312.6,9270341
2025-10-28,ABDL,Fast Moving Consumer Goods,611.85,618.05,603.6,611.9,700800
2025-10-28,ABFRL,Consumer Services,81.78,85.4,81.64,84.17,6316185
2025-10-28,ABLBL,Consumer Services,136.37,138.0,135.7,136.36,527277
2025-10-28,ABREL,Realty,1755.2,1764.8,1640.6,1694.6,471520
2025-10-28,ABSLAMC,Financial Services,818.5,823.95,807.3,809.9,230458
2025-10-28,ACC,Construction Materials,1862.7,1868.6,1848.0,1860.7,180058
2025-10-28,ACE,Capital Goods,1114.4,1124.9,1078.0,1082.7,227459
2025-10-28,ACMESOLAR,Power,283.6,284.05,278.6,282.05,569232
2025-10-28,ACUTAAS,Healthcare,1730.1,1747.4,1696.2,1714.6,229434
2025-10-28,ADANIENSOL,Power,941.0,943.6,918.3,921.2,1635066
2025-10-28,ADANIENT,Metals & Mining,2420.54,2439.29,2406.34,2420.0,626988
2025-10-28,ADANIGREEN,Power,1020.5,1024.0,998.6,1004.2,1992608
2025-10-28,ADANIPORTS,Services,1425.9,1435.0,1410.0,1417.9,2068057
2025-10-28,ADANIPOWER,Power,163.7,164.22,161.1,162.33,29992980
2025-10-28,AEGISLOG,Oil Gas & Consumable Fuels,807.0,821.75,799.0,802.85,186288
2025-10-28,AEGISVOPAK,Oil Gas & Consumable Fuels,281.3,283.5,274.5,279.9,670153
2025-10-28,AFCONS,Construction,441.0,449.6,441.0,448.7,633443
2025-10-28,AFFLE,Information Technology,1919.6,1952.0,1914.5,1922.0,160468
2025-10-28,AIAENG,Capital Goods,3397.2,3403.0,3322.0,3331.1,44448
2025-10-28,AJANTPHARM,Healthcare,2399.9,2419.7,2382.0,2388.4,56807
2025-10-28,AKZOINDIA,Consumer Durables,3250.0,3300.0,3235.6,3284.2,25920
2025-10-28,ALKEM,Healthcare,5466.0,5468.0,5321.0,5432.0,156752
2025-10-28,AMBER,Consumer Durables,8480.0,8560.0,8353.5,8526.5,220834
2025-10-28,AMBUJACEM,Construction Materials,563.0,563.25,553.0,554.9,1487028
2025-10-28,ANANDRATHI,Financial Services,3224.1,3224.1,3170.0,3184.4,112048
2025-10-28,ANANTRAJ,Realty,633.0,633.0,621.05,624.8,1481217
2025-10-28,ANGELONE,Financial Services,258.0,258.8,251.31,253.79,535221
2025-10-28,ANTHEM,Healthcare,734.8,734.8,710.55,713.9,800399
2025-10-28,ANURAS,Chemicals,1095.9,1099.2,1082.3,1091.9,311576
2025-10-28,APARINDS,Capital Goods,9100.0,9193.0,8951.0,9107.5,163237
2025-10-28,APLAPOLLO,Capital Goods,1766.8,1793.1,1753.1,1777.0,438596
2025-10-28,APOLLOHOSP,Healthcare,7864.0,7901.0,7828.5,7880.5,348079
2025-10-28,APOLLOTYRE,Automobile and Auto Components,513.0,529.8,500.65,504.5,3352963
2025-10-28,APTUS,Financial Services,313.9,317.6,311.35,311.9,618270
2025-10-28,ARE&M,Automobile and Auto Components,1000.0,1012.65,999.0,1003.95,235424
2025-10-28,ASAHIINDIA,Automobile and Auto Components,955.0,959.7,930.0,933.15,83052
2025-10-28,ASHOKLEY,Capital Goods,141.4,142.24,138.52,140.1,21334243
2025-10-28,ASIANPAINT,Consumer Durables,2515.0,2528.6,2492.0,2509.3,1103957
2025-10-28,ASTERDM,Healthcare,697.25,703.0,694.1,700.25,225026
2025-10-28,ASTRAL,Capital Goods,1435.0,1455.8,1426.5,1450.2,571560
2025-10-28,ATGL,Oil Gas & Consumable Fuels,622.35,624.6,618.4,621.0,438770
2025-10-28,ATHERENERG,Automobile and Auto Components,748.9,765.9,731.0,736.35,4132281
2025-10-28,ATUL,Chemicals,5940.0,5959.0,5880.0,5914.0,27801
2025-10-28,AUBANK,Financial Services,864.2,881.4,864.2,879.9,2737346
2025-10-28,AUROPHARMA,Healthcare,1094.0,1103.5,1081.4,1099.4,1130747
2025-10-28,AWL,Fast Moving Consumer Goods,265.7,268.8,264.05,268.45,1192675
2025-10-28,AXISBANK,Financial Services,1249.0,1258.9,1236.6,1246.3,8146777
2025-10-28,BAJAJ-AUTO,Automobile and Auto Components,9100.0,9130.0,9019.0,9057.5,459991
2025-10-28,BAJAJFINSV,Financial Services,2172.0,2188.7,2123.1,2140.2,1200996
2025-10-28,BAJAJHFL,Financial Services,110.0,110.08,108.77,109.01,3193632
2025-10-28,BAJAJHLDNG,Financial Services,12953.0,13074.0,12727.0,12787.0,78709
2025-10-28,BAJFINANCE,Financial Services,1078.0,1092.4,1063.05,1072.75,12324341
2025-10-28,BALKRISIND,Automobile and Auto Components,2339.0,2373.0,2315.0,2336.4,145725
2025-10-28,BALRAMCHIN,Fast Moving Consumer Goods,463.1,470.7,455.2,469.25,1101110
2025-10-28,BANDHANBNK,Financial Services,172.71,175.95,171.94,175.62,7622416
2025-10-28,BANKBARODA,Financial Services,274.4,277.5,273.35,276.95,10922577
2025-10-28,BANKINDIA,Financial Services,139.71,142.0,139.32,141.09,23439322
2025-10-28,BATAINDIA,Consumer Durables,1110.1,1136.3,1088.0,1101.0,1684085
2025-10-28,BAYERCROP,Chemicals,5058.8,5058.8,4940.0,4949.3,16802
2025-10-28,BBTC,Fast Moving Consumer Goods,2032.0,2044.9,2000.0,2007.0,41207
2025-10-28,BDL,Capital Goods,1537.8,1541.9,1503.0,1517.6,641168
2025-10-28,BEL,Capital Goods,416.8,416.8,410.85,413.55,12247991
2025-10-28,BELRISE,Automobile and Auto Components,150.42,151.3,148.75,149.07,1808207
2025-10-28,BEML,Capital Goods,2211.85,2217.9,2155.15,2162.1,236057
2025-10-28,BERGEPAINT,Consumer Durables,540.6,545.5,538.5,544.9,202771
2025-10-28,BHARATFORG,Automobile and Auto Components,1302.2,1320.6,1289.0,1308.1,1303001
2025-10-28,BHARTIARTL,Telecommunication,2092.0,2102.6,2071.7,2090.2,9891522
2025-10-28,BHARTIHEXA,Telecommunication,1870.6,1893.0,1841.4,1846.5,179073
2025-10-28,BHEL,Capital Goods,235.0,238.5,234.22,237.34,9973722
2025-10-28,BIKAJI,Fast Moving Consumer Goods,733.1,736.5,726.3,731.2,99953
2025-10-28,BIOCON,Healthcare,360.55,368.3,359.85,365.75,1341101
2025-10-28,BLS,Consumer Services,314.55,316.55,305.55,307.35,1717982
2025-10-28,BLUEDART,Services,5566.0,5586.5,5510.0,5537.5,6301
2025-10-28,BLUEJET,Healthcare,641.9,648.0,636.0,638.8,267666
2025-10-28,BLUESTARCO,Consumer Durables,2007.5,2007.5,1942.7,1951.6,198251
2025-10-28,BOSCHLTD,Automobile and Auto Components,38855.0,39370.0,38445.0,38540.0,16377
2025-10-28,BPCL,Oil Gas & Consumable Fuels,344.0,345.5,339.6,340.65,6156249
2025-10-28,BRIGADE,Realty,1036.0,1041.05,1007.3,1011.05,412378
2025-10-28,BRITANNIA,Fast Moving Consumer Goods,5939.0,5939.0,5806.5,5861.0,392984
2025-10-28,BSE,Financial Services,2511.0,2513.2,2405.0,2419.7,5690046
